,names,urls,prices,state
0,Lakeview Hideaway at Blue Vista,https://www.tentrr.com/explore/Kansas/Lakeview-Hideaway-at-Blue-Vista?start=&end=&number_of_people=2,104,Kansas
1,Main Site,https://www.tentrr.com/explore/Kansas/Main-Site?start=&end=&number_of_people=2,20,Kansas
