,names,urls,prices,state
0,Cumberland River Front Campsite 3,https://www.tentrr.com/explore/Kentucky/Cumberland-River-Front-Campsite-3?start=&end=&number_of_people=2,19,Kentucky
1,Cumberland River Front Campsite 4,https://www.tentrr.com/explore/Kentucky/Cumberland-River-Front-Campsite-4?start=&end=&number_of_people=2,16,Kentucky
2,Cumberland River Front Campsite 1,https://www.tentrr.com/explore/Kentucky/Cumberland-River-Front-Campsite-1?start=&end=&number_of_people=2,19,Kentucky
